"Agrostis capillaris"	"Briza media"	"Festuca rubra"	"Nardus stricta"	"Phleum rhaeticum"	"Poa pratensis"	"Poa supina"	"Trisetum flavescens"	"Luzula multiflora"	"Trifolium pratense"	"Alchemilla vulgaris=xant"	"Campanula scheuchzeri"	"Carum carvi"	"Crepis aurea"	"Crocus albiflorus"	"Leontodon hispidus"	"Leucanthemum vulgare"	"Plantago atrata"	"Plantago lanceolata"	"Potentilla erecta"	"Ranunculus acris acris"	"Rumex alpestris"	"Taraxacum officinale"	"Cerastium fontanum"	"Alopecurus pratensis"	"Trifolium badium"	"Trifolium thalii"	"Achillea millefolium"	"Bellis perennis"	"Chaerophyllum villarsii"	"Ranunculus montanus"	"Veronica chamaedrys"	"Peucedanum ostruthium"	"Centaurea nervosa"	"Poa alpina"	"Geranium sylvaticum"	"Dactylis glomerata"	"Trifolium montanum"	"Trifolium repens"	"Festuca pratensis"	"Poa chaixii"	"Deschampsia cespitosa"	"Trollius europaeus"	"Veratrum album"	"Plantago major"	"Veronica serpyllifolia"	"Anthoxanthum alpinum"	"Poa trivialis"	"Lotus corniculatus"	"Antennaria dioica"	"Bartsia alpina"	"Galium pumilum"	"Phyteuma orbiculare"	"Polygonum viviparum"	"Anthoxanthum odoratum"	"Potentilla aurea"	"Agropyron repens"	"Cirsium acaule"	"Myosotis alpestris"	"Sanguisorba officinalis"	"Stellaria graminea"	"Hieracium lactucella"	"Hieracium pilosella"	"Thymus pulegioides"	"Carex caryophyllea"	"Anthyllis vulneraria alp"	"Hippocrepis comosa"	"Plantago alpina"	"Ranunculus acri friesianus"	"Helianthemum alpestre"	"Vaccinium myrtillus"	"Carlina acaulis"	"Sesleria caerulea"	"Koeleria pyramidata"	"Carex montana"	"Plantago media"	"Phyteuma scheuchzeri"	"Euphrasia minima"	"Prunella vulgaris"	"Plantago serpentina"	"Calluna vulgaris"	"Polygala chamaebuxus"	"Carex sempervirens"	"Arnica montana"	"Polygala vulgaris"	"Erica carnea"	"Juniperus communis nana=alpina"	"Helictotrichon versicolor"	"Carduus defloratus"	"Gentiana verna"	"Laserpitium gaudinii"	"Scabiosa lucida"	"Gentiana acaulis"	"Festuca ovina"	"Carex ornithopoda"	"Luzula campestris"	"Rhinanthus minor"	"Leontodon autumnalis"	"Botrychium lunaria"	"Vaccinium vitis-idaea"	"Campanula barbata"	"Pinus cembra"	"Aster bellidiastrum"	"Lolium perenne"	"Chenopodium bonus-henric"	"Arrhenatherum  elatius"	"Lathyrus pratensis"	"Pimpinella saxifraga"	"Biscutella laevigata"	"Centaurea scabiosa"	"Pimpinella major"	"Poa badensis"	"Carex nigra"	"Carex pallescens"	"Trichophorum cespitosum"	"Eriophorum angustifolium"	"Carex pilulifera"	"Leontodon helveticus"	"Melampyrum sylvcaticum"	"Vaccinium gaultherioides"	"Carex echinata"	"Carex panicea"	"Juncus alpinus"	"Juncus filiformis"	"Luzula sudetica"	"Homogyne alpina"	"Carex flacca"	"Willemetia stipitata"	"Pinus mugo unicinata"	"Brachypodium pinnatum"	"Empetrum nigrum"	"Carex ferruginea"	"Pedicularis tuberosa"	"Solidago virgaurea min."	"Luzula luzulina"	"Carex lepidocarpa"	"Carex frigidea"	"Carex paupercula"	"Phyteuma betonicifolium"	"Triglochin palustris"	"Primula farinosa"	"Carex flava"	"Knautia dipsacifolia"	"Avenella felxuosa"	"Hieracium murorum"	"Luzula spicata"	"Geum montanum"	"Rhododendron ferrugineum"	"Carex davalliana"	"Tofieldia calyculata"	"Carex canescens"	"Cirsium spinosissimum"
"1_3_5C"	NA	0.0867534709608604	0.249272400458635	0.597579094726851	-0.0310295646955234	-0.200928601490921	NA	0.0867534709608604	NA	-0.318711637147304	0.0867534709608604	NA	0.0867534709608604	NA	0.156957729634109	NA	0.0867534709608604	0.0867534709608604	NA	NA	-0.200928601490921	0.0867534709608604	NA	0.0867534709608604	0.0867534709608604	NA	NA	-0.000257906028769295	NA	NA	0.0867534709608604	0.0867534709608604	NA	NA	NA	NA	-0.0955680858330941	NA	-0.606393709599085	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0867534709608604	NA	-0.606393709599085	NA	-0.606393709599085	NA	0.492218579069024	0.156957729634109	NA	NA	-0.200928601490921	0.0867534709608604	0.0867534709608604	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1_3_6A"	NA	NA	-0.693545589042404	NA	0.405066699625706	-0.405863516590622	0.181923148311497	-0.693545589042404	NA	-0.223541959796668	1.25236456001291	NA	0.510427215283532	NA	NA	NA	NA	NA	NA	NA	0.692748772077487	0.181923148311497	-2.01530142902472	-0.000398408482458201	-0.405863516590622	NA	NA	0.692748772077487	-0.000398408482458201	NA	0.405066699625706	-0.000398408482458201	NA	NA	NA	NA	0.222745142831752	NA	-0.511224032248449	NA	NA	0.405066699625706	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1_3_6B"	NA	NA	-0.10547068014582	NA	0.11767287116839	-0.287792236939775	0.03066149417876	0.11767287116839	NA	0.0123123555105638	0.11767287116839	NA	0.299994427962345	NA	NA	NA	NA	NA	NA	NA	-0.10547068014582	0.11767287116839	0.0123123555105638	0.11767287116839	0.11767287116839	NA	NA	0.11767287116839	0.11767287116839	NA	0.11767287116839	0.11767287116839	NA	NA	NA	NA	0.11767287116839	NA	0.11767287116839	NA	NA	-1.2686214899515	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1_3_6C"	NA	NA	-0.0884643306687991	NA	-0.0884643306687991	-0.0884643306687991	0.112206364793352	-0.0884643306687991	NA	-0.311607881983009	-0.0884643306687996	NA	0.248007905952414	NA	NA	NA	NA	NA	NA	NA	-0.0884643306687991	0.827826401205356	-0.0884643306687991	-0.0884643306687991	-0.0884643306687991	NA	NA	-0.0884643306687991	-0.0884643306687991	NA	-0.0884643306687991	-0.0884643306687991	NA	NA	NA	NA	-0.0884643306687996	NA	-0.242615010496058	NA	NA	0.604682849891146	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2_1_1A"	-0.018937189540527	0.0627408414737398	-0.16040270984047	NA	-0.342724266634424	NA	0.28588439278795	0.0627408414737403	NA	-0.16040270984047	-0.0426196741840865	NA	NA	NA	NA	NA	NA	0.0627408414737403	-0.018937189540527	0.0627408414737398	0.158051021278065	-0.0426196741840861	0.0627408414737403	-0.018937189540527	NA	NA	NA	0.0627408414737403	0.0627408414737398	NA	NA	NA	NA	NA	-0.0426196741840865	NA	NA	NA	-0.160402709840469	NA	NA	0.0627408414737403	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0627408414737398	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2_1_1B"	0.0721539307196082	0.0721539307196086	0.0721539307196086	NA	0.0721539307196086	NA	0.0721539307196086	0.0721539307196086	NA	-0.150989620594601	0.14114680220656	NA	NA	NA	NA	NA	NA	-0.620993249840336	0.0287736350893835	0.0721539307196086	-0.215528141732173	-0.0613774619049141	0.0721539307196086	0.0721539307196086	NA	NA	NA	-0.150989620594601	0.0721539307196086	NA	NA	NA	NA	NA	0.0721539307196086	NA	NA	NA	-0.0332065849382177	NA	NA	0.197317073673615	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0721539307196086	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2_1_1C"	0.113722552131481	0.132502446783077	-0.579424628428465	NA	0.113722552131481	NA	-0.291742555976684	0.113722552131481	NA	0.113722552131481	0.0530979303150456	NA	NA	NA	NA	NA	NA	-0.579424628428464	-0.579424628428464	0.132502446783077	0.247253944756003	0.113722552131481	0.113722552131481	0.113722552131481	NA	NA	NA	0.113722552131481	0.132502446783077	NA	NA	NA	NA	NA	-0.39710307163451	NA	NA	NA	0.06242925774393	NA	NA	0.624548175897471	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.132502446783077	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2_1_2A"	NA	-0.136477694223157	-0.0719391730855858	0.151204378228623	0.374347929542834	NA	0.556669486336788	0.487676614849837	0.556669486336788	-0.136477694223157	0.374347929542834	NA	0.196177743871355	0.151204378228623	0.151204378228623	-0.0311171785653301	NA	-0.0719391730855863	0.196177743871355	NA	0.333525935022578	0.0458438625707975	0.151204378228624	NA	NA	NA	NA	0.305355058055882	NA	NA	NA	NA	NA	NA	0.151204378228624	0.151204378228623	NA	NA	-0.136477694223157	NA	NA	-0.25426072987954	NA	NA	NA	NA	-0.541942802331322	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.151204378228623	-0.541942802331322	-0.541942802331322	0.151204378228623	0.151204378228623	-0.0719391730855863	0.151204378228623	0.196177743871355	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2_1_2B"	0.114253174758996	-0.173428897692785	0.337396726073206	-0.0680683820349586	0.337396726073206	NA	0.114253174758996	0.296574731552951	-0.108890376555213	-0.291211933349168	0.247784567383519	NA	0.114253174758996	-1.43785967105583	0.181628577231767	-0.291211933349168	NA	0.114253174758996	0.181628577231767	NA	0.114253174758996	0.114253174758996	0.114253174758996	NA	NA	NA	NA	0.337396726073206	NA	NA	NA	NA	NA	NA	0.296574731552951	-0.578894005800949	NA	NA	0.401935247210777	NA	NA	0.268403854586254	NA	NA	NA	NA	0.114253174758996	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.108890376555213	-0.108890376555213	0.114253174758996	0.114253174758996	0.114253174758996	-0.578894005800949	-0.578894005800949	0.181628577231767	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2_1_2C"	-0.0287967915811804	0.0582145854084493	-0.0471459302493771	0.0582145854084497	-0.032757192797277	NA	-0.124106971385505	-0.0158933867452724	0.0582145854084493	-0.229467487043332	0.0582145854084493	NA	0.0582145854084493	-0.0185948084589347	-0.0185948084589347	-0.124106971385505	NA	0.0582145854084493	0.0582145854084493	NA	0.0582145854084493	0.0582145854084493	-0.229467487043332	NA	NA	NA	NA	0.281358136722659	NA	NA	NA	NA	NA	NA	-0.229467487043332	0.0582145854084493	NA	NA	-0.347250522699715	NA	NA	-0.124106971385505	NA	NA	NA	NA	0.0582145854084493	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0582145854084493	0.0582145854084493	0.0582145854084493	0.0582145854084493	0.0582145854084493	0.0582145854084493	0.0582145854084493	0.240536142202404	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2_1_3A"	NA	-0.333463739417232	-0.199932346792709	0.24635475583571	0.0232112045215005	0.0232112045215001	NA	NA	0.205532761315455	-0.110320188103022	0.0232112045215005	0.0130588330574826	NA	NA	0.0232112045215001	-0.199932346792709	0.310893276973281	0.0232112045215001	0.0130588330574826	0.0232112045215001	0.0232112045215001	NA	NA	NA	NA	NA	NA	0.0232112045215001	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0232112045215001	NA	NA	NA	NA	NA	NA	NA	NA	-0.264470867930281	NA	0.0232112045215001	NA	NA	NA	NA	0.716358385081445	NA	NA	NA	0.205532761315455	NA	NA	NA	-0.19993234679271	0.0232112045215001	0.428676312629665	NA	-0.669935976038445	-0.669935976038445	NA	NA	0.310893276973281	NA	0.310893276973281	0.0232112045215001	-0.19993234679271	-0.264470867930281	0.0232112045215001	0.0232112045215001	0.0130588330574826	0.0130588330574826	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2_1_3B"	NA	0.0479208186738549	-0.0951800249668184	0.0479208186738549	0.0479208186738544	0.0479208186738544	NA	NA	0.0479208186738544	0.0479208186738544	-0.0574396969839714	0.0479208186738544	NA	NA	-0.00747140207016272	-0.1344007381201	0.0479208186738549	0.0479208186738544	-0.00747140207016272	-0.175222732640355	0.0479208186738544	NA	NA	NA	NA	NA	NA	0.0479208186738544	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0479208186738544	NA	NA	NA	NA	NA	NA	NA	NA	0.0479208186738544	NA	0.0479208186738544	NA	NA	NA	NA	-0.0574396969839714	NA	NA	NA	0.0479208186738544	NA	NA	NA	-0.175222732640355	-0.239761253777926	0.0479208186738544	NA	-0.0574396969839714	0.0479208186738544	NA	NA	-0.0856105739506678	NA	0.0479208186738544	0.0479208186738544	0.0479208186738544	0.0479208186738544	-0.0574396969839714	0.0479208186738544	0.0479208186738549	0.0479208186738544	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2_1_3C"	NA	0.0379185096211687	0.143279025278995	0.366422576593205	0.00974763265447276	0.143279025278995	NA	NA	0.143279025278995	-0.144403047172786	0.143279025278995	0.118827929414831	NA	NA	0.118827929414831	-0.0390425315149594	0.430961097730776	-0.549868155280951	0.143279025278995	0.143279025278995	0.143279025278995	NA	NA	NA	NA	NA	NA	0.143279025278995	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.143279025278995	NA	NA	NA	NA	NA	NA	NA	NA	0.143279025278995	NA	-0.549868155280951	NA	NA	NA	NA	0.143279025278995	NA	NA	NA	0.548744133387159	NA	NA	NA	0.143279025278995	-0.549868155280951	0.143279025278995	NA	-0.262186082829169	0.143279025278995	NA	NA	-0.54986815528095	NA	0.297429705106254	0.143279025278995	0.143279025278995	-0.549868155280951	0.143279025278995	-1.45620855630194	0.143279025278995	0.143279025278995	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2_1_4A"	0.0352420410039374	0.0844734789909292	0.0844734789909292	0.266795035784884	-0.138670072323281	-0.138670072323281	NA	NA	0.0844734789909287	0.0844734789909292	0.0844734789909292	0.0352420410039374	NA	-0.0978480778030253	0.0844734789909287	-0.0490579136335936	NA	0.0844734789909292	NA	0.0844734789909287	0.179783658795254	NA	-1.01413880967718	NA	NA	NA	NA	0.0844734789909287	0.0844734789909287	NA	NA	NA	NA	NA	-0.608673701569016	NA	NA	0.0844734789909287	NA	NA	NA	NA	NA	NA	NA	NA	0.0844734789909292	NA	0.0844734789909287	NA	NA	-0.138670072323281	NA	0.307617030305139	NA	NA	NA	NA	0.0844734789909287	NA	NA	NA	-0.138670072323281	0.266795035784884	0.0844734789909287	NA	-1.01413880967718	0.307617030305139	NA	-0.0978480778030253	NA	NA	NA	NA	0.0352420410039374	NA	NA	0.0352420410039374	NA	0.307617030305139	0.307617030305139	0.0844734789909287	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2_1_4B"	-0.00247014975646564	-0.0977803295607909	-0.0489901653913587	0.084541227233164	-0.0208192884246623	0.0845412272331636	NA	NA	0.0845412272331636	-0.0208192884246623	-0.0977803295607909	0.0845412272331636	NA	0.0845412272331636	0.00426039597236105	-0.0977803295607904	NA	0.0845412272331636	NA	0.0845412272331636	0.084541227233164	NA	0.0845412272331636	NA	NA	NA	NA	0.0845412272331636	0.0845412272331636	NA	NA	NA	NA	NA	0.084541227233164	NA	NA	0.0845412272331636	NA	NA	NA	NA	NA	NA	NA	NA	0.084541227233164	NA	0.0845412272331636	NA	NA	0.0845412272331636	NA	-0.0208192884246623	NA	NA	NA	NA	-0.608605953326782	NA	NA	NA	-0.138602324081046	0.084541227233164	0.0845412272331636	NA	0.0845412272331636	-0.320923880875001	NA	-0.0977803295607909	NA	NA	NA	NA	0.00426039597236105	NA	NA	-0.0208192884246623	NA	-0.138602324081046	0.033247932845613	0.0845412272331636	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2_1_4C"	0.03529448262324	0.03529448262324	0.03529448262324	0.0352944826232395	0.0352944826232395	0.0352944826232395	NA	NA	0.0352944826232395	-0.18784906869097	0.0352944826232395	-0.00616223105510638	NA	-0.00616223105510638	-0.00616223105510638	-0.147027074170715	NA	0.03529448262324	NA	0.0352944826232395	0.03529448262324	NA	0.0352944826232395	NA	NA	NA	NA	0.0352944826232395	0.0352944826232395	NA	NA	NA	NA	NA	0.03529448262324	NA	NA	0.0352944826232395	NA	NA	NA	NA	NA	NA	NA	NA	0.0352944826232395	NA	0.0352944826232395	NA	NA	-0.00616223105510638	NA	0.0352944826232395	NA	NA	NA	NA	-0.00616223105510638	NA	NA	NA	0.0352944826232395	0.03529448262324	0.0352944826232395	NA	0.0352944826232395	-0.370170625484925	NA	-0.252387589828541	NA	NA	NA	NA	0.03529448262324	NA	NA	0.03529448262324	NA	0.0352944826232395	0.03529448262324	0.0352944826232395	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2_1_5B"	NA	0.0380363794944767	-0.249645692957305	0.0380363794944762	NA	NA	NA	NA	NA	0.0380363794944767	0.0380363794944758	NA	NA	NA	NA	NA	NA	-0.249645692957305	NA	0.0380363794944767	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0380363794944767	NA	NA	NA	NA	0.0380363794944767	NA	NA	NA	0.0380363794944762	NA	NA	NA	0.0380363794944758	NA	NA	NA	NA	NA	NA	0.0380363794944767	NA	NA	NA	NA	0.0380363794944767	0.0380363794944767	-0.0673241361633501	0.0380363794944762	0.0380363794944767	-0.249645692957305	NA	0.0380363794944767	NA	0.0380363794944767	0.0380363794944762	0.0380363794944767	-0.0673241361633501	NA	0.0380363794944758	NA	NA	NA	0.0380363794944767	0.0380363794944767	-0.0673241361633501	0.0380363794944762	0.0380363794944758	0.0380363794944767	0.0380363794944767	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2_1_6B"	NA	-0.260017580643678	-0.10586690081642	0.0276644918081024	NA	NA	NA	NA	NA	0.0276644918081024	0.0276644918081024	0.0276644918081024	NA	NA	-0.00506029247953332	0.0276644918081024	0.0276644918081024	0.0276644918081024	NA	-0.0776960238497235	NA	NA	-0.00506029247953332	NA	NA	NA	NA	NA	NA	NA	0.0276644918081024	NA	NA	NA	0.0276644918081024	NA	NA	0.0276644918081024	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0276644918081024	NA	NA	0.0276644918081024	NA	0.0276644918081024	NA	NA	NA	NA	NA	NA	NA	NA	0.0276644918081024	0.0276644918081024	-0.0368740293294687	0.0276644918081024	0.0276644918081024	NA	NA	-0.0776960238497235	NA	0.0276644918081024	-0.0131575027121529	0.0276644918081024	-0.077696023849724	NA	NA	-0.00506029247953332	NA	NA	NA	0.0276644918081024	-0.0368740293294687	0.0276644918081024	NA	0.0276644918081024	0.0276644918081024	-0.0131575027121529	0.0276644918081024	-0.00506029247953332	0.0276644918081024	0.0276644918081024	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2_1_7B"	0.0429019110012394	0.0429019110012394	-0.00839138338631162	0.0429019110012394	-0.0624586046565874	NA	NA	NA	0.0429019110012394	-0.0216366101363321	0.0429019110012394	-0.244780161450541	NA	NA	NA	-0.0524082688030854	NA	0.0429019110012394	NA	-0.0624586046565874	0.0429019110012394	NA	NA	NA	NA	NA	NA	-0.0260909604857118	NA	NA	NA	NA	NA	NA	0.0429019110012394	NA	-0.18024164031297	0.0429019110012394	-0.0624586046565874	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0429019110012394	NA	0.138212090805564	NA	NA	NA	NA	NA	NA	NA	NA	-0.0260909604857118	0.0429019110012394	NA	0.0429019110012394	0.0429019110012394	0.0429019110012394	NA	-0.0906294816232833	NA	0.107440432138811	NA	NA	NA	NA	0.0429019110012394	0.0429019110012394	0.0429019110012394	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.18024164031297	NA	NA	NA	0.0429019110012394	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
